Timestamp,Filt_Ch1,Filt_Ch2,Filt_Ch3,Filt_Ch4
795695.7049757,1.7249926589987303,-0.3187127074112375,-0.6323247130723936,-1.8796202895520784
795695.7088141,10.549936976659538,-1.9602715000972675,-3.805818332937137,-11.635005743909465
795695.7134921,29.604269208733882,-5.036053923160551,-10.023213602170182,-32.23232104286308
795695.7170742,52.28495533011113,-6.364312024652415,-14.607610873989257,-53.13019812913265
795695.7208939,68.47484762234483,-1.546990015564796,-10.889063033615411,-57.64392298795811
795695.7249417,75.38448463515944,10.149032648849461,2.214564696390838,-40.14250183099129
795695.7297236,77.6499863217556,25.65695028178594,19.691552826600297,-8.856371658061935
795695.7329058,80.91147258077706,41.40667028498126,36.6609172988098,23.816211239368993
795695.7367536,87.02715538205145,54.37007465938658,51.419115663044394,49.80960632349474
795695.7409669,93.43485104939485,62.59049295418735,64.40672649425345,67.92650090702375
795695.7449755,96.32358427480635,66.23948548039574,77.0135524518388,80.93320721809177
795695.7485691,94.16825259378882,65.99554093017207,88.9908070053335,91.68189289496105
795695.7525575,87.43986799709263,61.256642695843276,96.58104839400144,101.41231779109562
795695.7569927,76.3151949271072,51.53696909650359,96.09721833989029,108.09054881378783
795695.7605761,61.48141216036819,37.63586457318619,88.30927454180059,106.77012205986281
795695.764948,45.63442510143934,21.209583725734753,76.66229129941541,95.2132890337526
795695.7687494,31.54312455847444,5.114230302604152,63.02871863005611,77.36645015173579
795695.7726374,19.073099312515048,-7.702590768786771,47.36647065551821,58.29041238071611
795695.7766919,5.184317436861755,-17.463715394653747,29.587728048816317,38.682244407020036
795695.7807898,-11.667000504925362,-26.67794410465997,10.393725698808222,17.376768249482673
795695.7845103,-27.982571834552047,-35.68494652923782,-8.925151559053546,-4.021685557111305
795695.7888032,-39.00774603112683,-42.37993112399426,-27.115885697490597,-21.712356770188716
795695.7929348,-44.52871776593044,-45.1806511509831,-42.88526999634011,-32.94438663081423
795695.7969243,-47.928854819893544,-44.26153874171922,-54.668634363365335,-38.43060470841055
795695.8008345,-50.8858057461738,-40.898806993032146,-61.62516474187322,-41.779845962721055
795695.8045646,-51.62753673182188,-36.359202211819614,-64.89341835337972,-45.58899043827806
795695.808741,-49.016636356562984,-32.560236508934,-67.41243260497035,-50.38631108025598
795695.8127778,-46.284382206662855,-32.25029917206151,-71.40511133267681,-57.092045263574384
795695.816579,-48.06776698307972,-35.28175854813897,-76.12397363674687,-66.06239382159195
795695.8208086,-54.832504863942155,-38.04306027521946,-79.42177363998778,-74.85927958513184
795695.8245772,-62.42040276759709,-38.76708420551917,-80.31509672856535,-79.99945204451913
795695.8288206,-66.1280802521932,-38.86771237820414,-78.73755898946001,-79.33199605169214
795695.8325327,-64.32819652814216,-38.93968170656841,-74.35956386196052,-72.02812204802184
795695.836934,-58.91715824706598,-37.393930886860915,-66.44585432182672,-58.18198638482219
795695.8408201,-53.09836779412025,-32.92353960222859,-54.20318339789069,-39.530079101334245
795695.8449479,-49.46510664378938,-26.329727758933906,-37.97684224268699,-20.38942688531303
795695.8489805,-49.05402897089133,-19.600183644147545,-20.53425056117555,-6.093365916413132
795695.853006,-50.24135715351635,-13.390816562673123,-4.929847776147046,1.7691470189730716
795695.8568388,-49.730885755012935,-6.072045497298038,8.897169497139346,6.752146503641645
795695.8608532,-46.24330972541395,3.35708199444159,22.164414776029755,12.136732355944787
795695.8646093,-41.60889533023315,12.724023146622477,33.125838514728976,17.512498737798573
795695.8686804,-37.55302246096497,19.29375119518922,38.90255446235303,21.372872689820845
795695.8724826,-33.636651328478706,22.842318147360572,39.750510615487876,23.191969963417844
795695.8765262,-28.397492123191245,24.38254117931272,37.99462302728228,22.890762142412004
795695.8806136,-21.375799947985698,24.359212680280386,34.589519816880916,19.78660421296383
795695.884934,-14.932109683846507,23.384225870702455,29.16689711833803,12.806178557978853
795695.8887999,-13.278452174973282,22.533072094837465,21.85117911851858,2.6139105936027605
795695.8927778,-18.491055707403547,21.650268693720868,13.08172714135485,-7.984708295223141
795695.8968196,-28.1090958494718,19.014736999087887,2.9232705058684845,-16.782185837290978
795695.9008539,-36.26271503411924,13.683871406638717,-7.433406022204624,-23.78161096154459
795695.904671,-37.53175395249359,7.628866634917748,-15.184208742686595,-29.672542982457063
795695.9085386,-31.179988664888285,4.880353618488676,-18.752579620705173,-34.08444668621659
795695.9129515,-21.904126182170966,6.853110776683087,-19.637479305149856,-36.16365774995674
795695.9164967,-15.845049621047915,9.505155989680677,-20.70368989707649,-36.08836724317953
795695.9208568,-15.126113217234693,8.465200031134632,-23.71834286846244,-34.814502285664794
795695.9249512,-17.32342712699332,4.7865360551526805,-29.0905954634968,-32.659938422182236
795695.9285142,-20.005171718554994,2.513285056160539,-35.985715795397056,-29.600033183211064
795695.9329071,-22.256858184957803,3.2013066506061687,-40.98991012411379,-26.159405988680987
795695.9367484,-22.630367686441037,5.110844927449539,-39.75039330321347,-22.17891062276408
795695.9407409,-19.99945511668193,6.3142122090575565,-31.238221615252066,-16.315300829854603
795695.9448637,-15.55290363690537,6.631127757093615,-18.4963422649894,-8.366485240906476
795695.9488874,-11.46786521138533,7.1836412810963655,-6.09140500636305,0.2200174867520166
795695.9529042,-9.368760454781228,9.303507599851814,3.5380367350961794,8.82719479710258
795695.9568083,-10.664358868976732,12.235335859796105,11.626200575671326,17.640582122525338
795695.9607251,-15.483836710765651,12.381632437036549,19.041277215455953,25.439668400633963
