Timestamp,Filt_Ch1,Filt_Ch2,Filt_Ch3,Filt_Ch4
795455.7050423,-1.524327436580141,-0.35054127344609876,-0.047538085403789516,-0.8709933344068213
795455.7095819,-9.212648508978184,-2.618114093785639,-0.3210949138642738,-5.290429457907641
795455.7127618,-24.983168748045404,-8.544433039754091,-0.9112723537326484,-14.32941455329163
795455.716895,-40.569744817100464,-16.13418467383083,-1.1469771024593642,-23.034102958792058
795455.7209114,-44.47197277889801,-19.474925565071935,0.2674640388290029,-24.591444424960944
795455.725456,-34.89580813013449,-15.04612651109555,3.583477492126658,-17.93107366207656
795455.7291498,-19.18072503634426,-5.447082414360077,7.7688585284217755,-7.356847561012675
795455.733237,-4.074320753449689,4.375281045090084,12.559969586901458,2.366580245331091
795455.7371124,8.447632849240946,12.10068147501389,18.14372469915099,8.220626404018264
795455.7413762,17.99948568598007,18.556518196228605,22.97297156863537,9.763862749232795
795455.7448123,23.66970196057091,24.957667736215445,25.35449916634807,9.468671488613692
795455.7493169,26.581214557626264,30.589471255329947,26.373727774795555,10.108287606106853
795455.7531267,30.025208080594638,33.36741874099136,28.15545666124063,11.606928385849042
795455.7571645,35.33292147726023,32.85171803753734,30.329162437126957,12.020991454185353
795455.7610985,40.509748246643476,31.02969232274304,30.508648793978143,10.994178947119009
795455.765236,42.982432266365684,29.40244066734729,28.098652392188026,10.167367789693
795455.7691524,42.84539117576364,27.955560844000722,26.370934228112894,10.225945608495856
795455.7734581,43.023135143367725,26.769778826790468,29.31178449764835,10.391081347411461
795455.7772303,45.43362183219333,25.870908001225953,36.660752636139684,11.49550005636365
795455.7813039,47.94962845425679,24.095901407283687,44.0825899938117,15.926363474410422
795455.7852186,46.3335362240858,19.868094213025817,47.78882499933196,23.56459694436071
795455.7896185,38.50323651103285,13.037453332760412,46.874355745716564,31.123897807260267
795455.7925927,25.839118721297027,5.2191246871850865,41.76356786613549,35.34595976882303
795455.7965948,11.130595092923016,-2.1512453772547104,32.648004837710516,34.76973801203638
795455.8007165,-3.4022816855049767,-9.747475045330104,20.706532847131438,29.610033599799387
795455.8050342,-16.5096351668731,-18.86363801295941,9.728285881297541,20.940758324623257
795455.8088875,-27.319760267013653,-28.01345792564847,3.291667583695215,9.935677648650579
795455.8133031,-34.451812149313284,-33.320513742528924,0.2657727474014455,-1.9358502345959758
795455.8172099,-35.955051751549995,-32.46250990466868,-3.39977723210653,-12.290040996219902
795455.8210529,-30.898025987798082,-26.744578727235332,-8.878311713663658,-18.41796573547338
795455.8252764,-21.315973525610453,-18.988785327204514,-13.748414362557238,-19.52114924541428
795455.829385,-11.801501470630724,-10.404791996691596,-16.004330894833146,-17.140497998790526
795455.8331784,-5.484722314771115,-1.0212006301235161,-16.157896153732327,-12.360642976068783
795455.8371414,-1.508190854358578,7.600648252804896,-15.88964166999737,-5.084393909835408
795455.8405593,1.718513882775511,12.34814035011486,-16.223855344552224,2.517226301039046
795455.8448665,4.105168671390368,12.524768432919481,-16.85807020435307,5.5407203686237025
795455.8486852,5.679542754367739,12.375367649920047,-15.99472109114114,2.9465196697185148
795455.8528622,6.683491710625152,16.51930519143403,-11.440730307613682,0.9972176160134196
795455.8572917,6.211704422565767,24.101095550458176,-2.785191244843776,5.493093196222487
795455.8612104,4.287440834683428,30.778132226100244,8.052213784103001,14.246290578613165
795455.8650457,4.2141375454141325,34.7755708710155,18.069568041083585,21.018381073690403
795455.8686322,9.696274189070426,37.50259909410866,25.092172486499596,23.649956694440057
795455.8726194,20.340886879517008,39.40348472418391,28.90907014490677,25.206082664908383
795455.876736,31.440521484506064,38.788961500789405,29.756068652637502,28.297746452664924
795455.8813176,37.04255382327672,34.37141743422635,25.97436367061249,30.57492991421815
795455.8849172,33.47275446365586,26.43610928670679,14.560012032213118,26.652803580782802
795455.8888804,22.111538747699385,15.691631267437458,-4.963565549208809,14.15174592798881
795455.8931232,8.354273783614701,2.257440188304202,-27.879258859476998,-3.0247018558242584
795455.8971642,-3.534818529866658,-13.313630003144537,-47.113917074936865,-17.91463400133898
795455.9014876,-13.217092414842904,-28.16089730657305,-58.54349129839,-26.548583523389905
795455.9051619,-21.98718429403486,-38.55192411139773,-62.797448854883285,-29.984132011399623
795455.9092375,-29.82062359781685,-43.971412220624515,-62.326337926150806,-30.350109842582775
795455.9128432,-35.49617173733148,-46.95399761788473,-57.801570515309876,-27.386736912442107
795455.9174467,-39.072453767973336,-48.956999504789465,-48.75286481219638,-20.50357338032784
795455.9210622,-41.85326055027147,-49.86400490273228,-36.8512593150162,-11.778109062957368
795455.9251467,-43.31707872434546,-49.73291360358103,-25.693716135154855,-4.587489677091178
795455.9289555,-41.578273389535205,-48.077953492080205,-16.758218114758893,-0.3481246631013575
795455.9328429,-37.75948677970714,-44.96976298385878,-8.856989112037995,0.9820034831867535
795455.9371697,-36.35692401577972,-43.968876308799,-3.20116772549674,-1.9524260034239904
795455.9412751,-40.030279271649334,-49.177374417351224,-4.2118441020535915,-11.354949595868298
795455.9448892,-46.85410227480541,-59.446706399470216,-13.349543667066296,-26.888920016369557
795455.9492221,-53.11756767786494,-69.25452577459033,-26.608268982833884,-44.05761480363802
795455.9531796,-56.12316379966459,-74.38250313658678,-39.053960295720174,-57.00601593598732
795455.9571746,-54.82102185404452,-74.19726563087032,-48.94566798484592,-63.602640358926905
795455.9609203,-49.64384876882708,-69.83684124366941,-56.58731847146265,-66.31455506720457
795455.9645391,-42.07897522523029,-63.43075340898569,-61.42773093200312,-68.17026341963197
795455.9690644,-35.37708173537848,-57.924197706764495,-62.935425265335006,-71.1463538174712
795455.9731538,-33.60458533439923,-54.72093618075487,-63.11586877300951,-77.87913565171961
795455.9772147,-36.405846511276735,-52.61708344631791,-64.49183342215123,-89.1038830978397
795455.9811343,-37.49215010113214,-49.99852640940651,-65.90330422954034,-98.85958797706799
795455.9849642,-32.112053517134385,-46.23491902536733,-64.0971944248795,-98.75333671423103
795455.9892662,-23.118462736194243,-40.7583600537681,-59.44865665809431,-87.70376162013285
795455.9930535,-16.42139612841,-33.328989033096484,-55.966567762409035,-72.41751628136254
795455.9973117,-13.345051506282578,-25.76112542748057,-54.626132807833564,-59.22452346007168
795456.0013614,-10.868592214648835,-20.28432853245227,-50.75171188033409,-48.1417414275387
795456.0054008,-7.11826330083807,-15.776190645816916,-39.72271965923527,-33.74445946064133
795456.0091184,-3.4615276810625404,-9.64738256002688,-22.37744570943003,-12.255970876626726
795456.0129067,-2.2116146666195764,-2.8707347312512916,-4.023093473571557,12.571902134771436
795456.0171196,-3.84123959967226,1.9315734269253453,10.401031181472138,33.293935405965186
795456.02125,-6.266618059343697,5.647040248378748,20.022029149815463,46.838566551130135
795456.0251081,-6.254522999238338,10.888200924152992,27.362792174065092,55.451584371054345
795456.0290665,-1.9859875695923366,17.0055146874171,34.37374951068166,61.589518288794345
795456.0331111,4.419144297088792,20.376120760535173,39.275931773817454,65.16859466348892
795456.0370729,7.486747818582548,18.605894841901556,37.66714231685938,64.81399759685772
795456.0412668,2.796834061696196,12.717178094198049,27.048469139954285,59.228043438488044
795456.0447556,-8.992887346061963,5.429285512360241,9.937503826381931,47.89067121809917
795456.0486176,-22.069148121575957,-1.3377254007945012,-7.13555744414644,32.56760486198109
795456.0526105,-29.571319853713923,-6.6959724696311556,-17.72036506993443,16.87614251666533
795456.0567968,-28.779731816296557,-9.56708427736727,-20.150135215372025,2.7537331453222755
795456.0607673,-22.740895868107856,-8.316317019127611,-18.863102559485057,-10.369545573225356
795456.0647675,-16.837924579522767,-2.466888109029358,-20.032232794593487,-22.272148953385194
795456.0691455,-13.767945028502792,5.638491172834348,-25.166597359963262,-30.515691521707062
795456.0733492,-12.904919188314786,12.258307537077172,-30.515790523048473,-32.937290823070896
795456.0768534,-14.005898406097392,15.030484740244002,-33.47735672951882,-30.65167554616138
795456.0808729,-17.980043044588484,13.911104062445665,-36.01629987003423,-28.494263477127454
795456.08514,-23.925465233074554,10.172449181355546,-39.98290946565663,-31.184134330853563
