Timestamp,Filt_Ch1,Filt_Ch2,Filt_Ch3,Filt_Ch4
423449.6354607,1.8700846815555425,1.8584694988447257,3.705470782644946,3.4855576514386546
423449.6401863,11.159891837178142,11.083262248317062,22.563109056369072,21.261846483598777
423449.6432062,29.139438539902287,28.941375461584236,61.28322203966822,57.866301814929685
423449.6472464,43.09101870995151,42.86242309990485,98.68640308911424,93.34840676848155
423449.6519685,36.96426757374046,36.99143465830348,104.98402665055818,99.30397691678677
423449.6558907,10.466099796941876,11.252725067505745,75.4777795488896,70.82553254743786
423449.6593041,-21.847209511019496,-19.498697148820934,30.912566564547426,27.20840223625347
423449.6636406,-46.05944332374215,-41.70650212656188,-7.277370235073832,-11.106061044799047
423449.6686218,-58.2366891046823,-52.85579302302942,-32.14079312091677,-36.664475928878275
423449.6716891,-62.836871861957114,-58.4756590046351,-48.055995797896706,-52.60907102310845
423449.6760165,-65.4043107904094,-63.62889441873469,-59.88503757290751,-63.41512503831112
423449.6794466,-66.97950235725382,-67.8423643262052,-66.98235161653189,-69.18571447260327
423449.6833753,-65.72045917037383,-67.81943234338553,-66.67609335686171,-67.92152795304484
423449.6877206,-61.443473526881526,-62.8439691974811,-60.35733421877648,-60.861622044178624
423449.6914147,-55.49009672930589,-55.063357784731245,-52.88612736124985,-52.69781233036775
423449.6954427,-47.94558488595554,-46.02618564760251,-46.74819602055347,-46.28761414137577
423449.6997988,-37.43142020149685,-35.14076561549305,-39.793978660171135,-39.60634222322994
423449.7035604,-22.187059438287438,-20.39995665023501,-28.318731272434817,-28.628360862759976
423449.7075599,-0.6200826793444745,0.36091228060969605,-10.171466064499972,-11.264682816271026
423449.7118488,27.235752006200467,27.328034369155418,13.935063057919589,11.418044278267594
423449.7155882,57.37637911462105,56.4326978050808,39.36246670154316,35.16637780022793
423449.7196498,82.06115297809127,80.11655570223003,58.58526581832417,53.61081510634747
423449.7233861,94.6144254561711,91.95832423834761,66.11781936405056,61.86525321389307
423449.7275615,94.20522856765716,91.09203436415791,62.17618513378563,59.52468908563743
423449.7315147,85.21006932386008,81.88176351591386,50.61423497892397,49.492517596018445
423449.7358416,72.70740436143959,69.32288854823827,34.91510707558561,34.59636117193269
423449.7392683,59.666396036503386,55.98328739961968,17.265586561798848,16.51315235287072
423449.7434539,47.96658074187099,43.63168452146968,0.3887856380417545,-1.9801734292089872
423449.7476266,39.6398058510404,34.69213243487364,-12.520257976785482,-16.611799487107483
423449.7515166,35.85652665402171,30.471054931368133,-20.55189162741701,-25.192013191518477
423449.7553062,35.747421149965376,29.806411887307995,-25.209104696642868,-29.08609600708355
423449.7597287,36.06254880869995,29.563846324636405,-27.72504559464897,-30.591889349861724
423449.7632658,32.26074865908401,26.013287130375794,-28.515355204896338,-30.951930495975848
423449.767225,21.74415450754304,17.063473130057663,-28.683536686429903,-30.958052010695408
423449.7713069,5.746543716713027,3.4800535481031947,-29.975391256269972,-31.680739638619315
423449.7755077,-11.879655285745473,-11.53183297963462,-32.08875143933987,-32.46118352374883
423449.7793396,-26.439035327313317,-23.465399404208696,-30.970431604421766,-28.9921764720545
423449.7833619,-34.960547972370186,-29.66664018774155,-23.01090797883885,-17.718410369196434
423449.7874022,-38.962586389182576,-32.239712377270294,-11.660233451216271,-2.888044435541857
423449.791375,-42.93362126873559,-35.637680203405615,-6.130032563983947,5.081306205029415
423449.795243,-49.12284742281716,-41.43452801177487,-11.855767902816414,0.08489492342328131
423449.7993141,-55.31824971982909,-47.25443699473533,-25.49007161826824,-13.955243894751524
423449.8034791,-57.74600618806569,-50.08106875787007,-39.95965829160961,-28.764925281079325
423449.8073991,-54.2588655864085,-48.5669823685479,-50.10997873937169,-38.84063761866127
423449.8111994,-44.69815692216794,-42.46743874488979,-52.783433261434816,-41.78361802354758
423449.8154107,-30.695132811273133,-32.33943734403563,-46.83075321657129,-37.012100813821085
423449.8194015,-16.528033835520322,-21.012539071837722,-35.88580215147901,-27.642087988674543
423449.8238497,-8.016092783230086,-13.43395850941729,-27.49409508069318,-20.25104164945782
423449.8273109,-8.210193959395426,-12.948961509155797,-26.437011130173477,-19.290485811299465
423449.8314865,-14.728738292426126,-18.104988753780223,-30.39290679939057,-23.01584665248148
423449.8356709,-22.076070311334465,-24.034229685185423,-33.42162849922255,-26.412698331727555
423449.8402964,-26.004703054047987,-26.642882085216122,-32.03371950443098,-26.33330424280926
423449.8435678,-25.80161720794103,-25.265933540913714,-26.833683619331364,-22.913493733477686
423449.8476958,-23.77079392164645,-22.460014306190416,-21.093828723624437,-19.276569211371203
423449.8516733,-22.90107428931958,-21.54627036188152,-19.229244511696706,-20.3500586176092
423449.8562305,-23.59156169543864,-22.8632097361709,-23.142741228579013,-27.755620484857456
423449.8593629,-22.703952990228736,-22.880550328615634,-29.408257156929633,-36.58506574667295
423449.8633859,-17.12991574179669,-18.26804731166696,-32.64239692531479,-40.50029082422939
423449.8673662,-7.1964470862854615,-9.17560294752101,-30.0699038124609,-37.565006460018274
423449.8715128,4.683070735584092,2.336835821522087,-21.37255592908767,-28.95883899205973
423449.8756038,17.323457914638286,15.025102363545676,-7.176557069958161,-15.423400969504046
423449.879629,30.843931734026203,28.390791813966985,9.966426288318292,1.6293442275709824
423449.8837168,43.8940583058608,40.96008945368759,25.062310149968454,17.596830012148793
423449.8880433,53.68220386283546,50.6422945335755,34.70830697687724,28.202866749193262
423449.8913834,59.547294033408576,57.277639040428284,41.43361290596454,35.42319257177917
423449.8953868,63.483132818689334,62.76072163059035,50.692472784443275,45.439446768413795
423449.8996246,66.2982963503398,67.62728347339043,63.41826857558813,60.04776711965708
423449.9040488,66.07698417502243,69.4604359877693,74.51175119829597,73.68253019733463
423449.907346,60.92097659209763,65.5918405932814,79.17445089896655,80.31420858064405
423449.9114815,50.965638523529854,55.99385132402947,77.68377635710067,79.94860629008976
423449.9155282,37.28917771132147,42.632199533260426,72.13011228878531,75.56765913591981
423449.9198455,20.769174783283496,27.086431316056093,62.300704977830826,67.58699990859826
423449.9234019,2.9876622700302997,10.51982912096779,48.423266230434535,55.623620509265294
423449.9275274,-13.63921024471478,-5.281404615647947,33.6253196620554,41.63907391422718
423449.9317283,-27.918604268502683,-18.93670918811759,20.31625921918497,27.813941291058967
423449.9356053,-40.17458805597892,-30.22163766566916,8.719289209647608,15.442613341402694
423449.9395081,-49.97803720686644,-38.96199581932226,-0.1171546593536289,6.701682892912237
423449.9435213,-55.869644360140526,-44.744502804310976,-5.070924660312754,2.6796556422285596
423449.9471487,-57.63969870078694,-47.988834922916645,-8.672006094579169,-0.10662088771002343
423449.9515547,-57.41420854673154,-50.4128807955202,-15.937980840749365,-7.343288266014658
423449.9555769,-57.92119451053756,-53.52908858089489,-28.520685510210406,-20.413227282798598
423449.959494,-59.41689153876769,-56.22015467602889,-41.44262942409585,-33.63357164075948
423449.9637511,-58.78589918029406,-55.03611974223448,-47.01787912122216,-39.10920494946288
423449.967244,-52.20220533050268,-47.47575546012189,-41.42678741724426,-33.68253981903383
423449.9716503,-37.69234353994119,-33.484318276726086,-26.337046781427095,-19.72973393517409
423449.9753126,-15.350618383613549,-13.71552950077782,-5.857096353158879,-0.7215244316410454
423449.9794107,12.087624148300339,10.604203987121787,15.73368973959724,20.62154337156184
423449.9835641,38.10325448687227,34.86118370214498,34.00507887249478,40.092251411888995
423449.9877581,54.94355071078037,51.813476783319004,45.36431048042393,52.549104951388635
